Comunidades y Ciudades Autónomas;Tipo de dato;Periodo;Total
07 Castilla y León;Variación anual;1986M12;8,0
07 Castilla y León;Variación anual;1986M11;7,9
07 Castilla y León;Variación anual;1986M10;8,8
07 Castilla y León;Variación anual;1986M09;8,7
07 Castilla y León;Variación anual;1986M08;8,9
07 Castilla y León;Variación anual;1986M07;8,7
07 Castilla y León;Variación anual;1986M06;8,0
07 Castilla y León;Variación anual;1986M05;6,9
07 Castilla y León;Variación anual;1986M04;7,2
07 Castilla y León;Variación anual;1986M03;8,3
07 Castilla y León;Variación anual;1986M02;8,7
07 Castilla y León;Variación anual;1986M01;8,9
07 Castilla y León;Variación anual;1985M12;7,6
07 Castilla y León;Variación anual;1985M11;8,1
07 Castilla y León;Variación anual;1985M10;8,2
07 Castilla y León;Variación anual;1985M09;7,8
07 Castilla y León;Variación anual;1985M08;7,0
07 Castilla y León;Variación anual;1985M07;7,8
07 Castilla y León;Variación anual;1985M06;9,1
07 Castilla y León;Variación anual;1985M05;9,9
07 Castilla y León;Variación anual;1985M04;10,0
07 Castilla y León;Variación anual;1985M03;9,5
07 Castilla y León;Variación anual;1985M02;9,6
07 Castilla y León;Variación anual;1985M01;9,1
07 Castilla y León;Variación anual;1984M12;9,2
07 Castilla y León;Variación anual;1984M11;10,0
07 Castilla y León;Variación anual;1984M10;10,6
07 Castilla y León;Variación anual;1984M09;11,6
07 Castilla y León;Variación anual;1984M08;12,5
07 Castilla y León;Variación anual;1984M07;12,1
07 Castilla y León;Variación anual;1984M06;10,7
07 Castilla y León;Variación anual;1984M05;11,0
07 Castilla y León;Variación anual;1984M04;10,7
07 Castilla y León;Variación anual;1984M03;11,5
07 Castilla y León;Variación anual;1984M02;11,6
07 Castilla y León;Variación anual;1984M01;11,4
07 Castilla y León;Variación anual;1983M12;11,4
07 Castilla y León;Variación anual;1983M11;12,4
07 Castilla y León;Variación anual;1983M10;11,8
07 Castilla y León;Variación anual;1983M09;11,6
07 Castilla y León;Variación anual;1983M08;10,9
07 Castilla y León;Variación anual;1983M07;11,0
07 Castilla y León;Variación anual;1983M06;11,5
07 Castilla y León;Variación anual;1983M05;11,6
07 Castilla y León;Variación anual;1983M04;12,5
07 Castilla y León;Variación anual;1983M03;12,5
07 Castilla y León;Variación anual;1983M02;12,5
07 Castilla y León;Variación anual;1983M01;13,9
07 Castilla y León;Variación anual;1982M12;14,1
07 Castilla y León;Variación anual;1982M11;13,0
07 Castilla y León;Variación anual;1982M10;14,0
07 Castilla y León;Variación anual;1982M09;14,1
07 Castilla y León;Variación anual;1982M08;14,6
07 Castilla y León;Variación anual;1982M07;14,7
07 Castilla y León;Variación anual;1982M06;16,2
07 Castilla y León;Variación anual;1982M05;15,2
07 Castilla y León;Variación anual;1982M04;14,6
07 Castilla y León;Variación anual;1982M03;14,3
07 Castilla y León;Variación anual;1982M02;15,8
07 Castilla y León;Variación anual;1982M01;14,9
07 Castilla y León;Variación anual;1981M12;15,0
07 Castilla y León;Variación anual;1981M11;14,8
07 Castilla y León;Variación anual;1981M10;14,1
07 Castilla y León;Variación anual;1981M09;13,9
07 Castilla y León;Variación anual;1981M08;14,5
07 Castilla y León;Variación anual;1981M07;14,8
07 Castilla y León;Variación anual;1981M06;13,9
07 Castilla y León;Variación anual;1981M05;15,7
07 Castilla y León;Variación anual;1981M04;15,8
07 Castilla y León;Variación anual;1981M03;15,7
07 Castilla y León;Variación anual;1981M02;13,7
07 Castilla y León;Variación anual;1981M01;13,2
07 Castilla y León;Variación anual;1980M12;14,9
07 Castilla y León;Variación anual;1980M11;15,0
07 Castilla y León;Variación anual;1980M10;14,4
07 Castilla y León;Variación anual;1980M09;14,8
07 Castilla y León;Variación anual;1980M08;14,2
07 Castilla y León;Variación anual;1980M07;13,6
07 Castilla y León;Variación anual;1980M06;15,1
07 Castilla y León;Variación anual;1980M05;14,5
07 Castilla y León;Variación anual;1980M04;15,1
07 Castilla y León;Variación anual;1980M03;15,7
07 Castilla y León;Variación anual;1980M02;16,3
07 Castilla y León;Variación anual;1980M01;16,9
07 Castilla y León;Variación anual;1979M12;14,8
07 Castilla y León;Variación anual;1979M11;14,6
07 Castilla y León;Variación anual;1979M10;14,5
07 Castilla y León;Variación anual;1979M09;13,8
07 Castilla y León;Variación anual;1979M08;14,3
07 Castilla y León;Variación anual;1979M07;15,8
07 Castilla y León;Variación anual;1979M06;16,0
07 Castilla y León;Variación anual;1979M05;15,8
07 Castilla y León;Variación anual;1979M04;15,6
07 Castilla y León;Variación anual;1979M03;16,1
07 Castilla y León;Variación anual;1979M02;16,5
07 Castilla y León;Variación anual;1979M01;16,8
07 Castilla y León;Variación anual;1978M12;""
07 Castilla y León;Variación anual;1978M11;""
07 Castilla y León;Variación anual;1978M10;""
07 Castilla y León;Variación anual;1978M09;""
07 Castilla y León;Variación anual;1978M08;""
07 Castilla y León;Variación anual;1978M07;""
07 Castilla y León;Variación anual;1978M06;""
07 Castilla y León;Variación anual;1978M05;""
07 Castilla y León;Variación anual;1978M04;""
07 Castilla y León;Variación anual;1978M03;""
07 Castilla y León;Variación anual;1978M02;""
07 Castilla y León;Variación anual;1978M01;""
07 Castilla y León;Variación en lo que va de año;2021M12;7,3
07 Castilla y León;Variación en lo que va de año;2021M11;6,0
07 Castilla y León;Variación en lo que va de año;2021M10;5,6
07 Castilla y León;Variación en lo que va de año;2021M09;3,5
07 Castilla y León;Variación en lo que va de año;2021M08;2,5
07 Castilla y León;Variación en lo que va de año;2021M07;2,1
07 Castilla y León;Variación en lo que va de año;2021M06;2,8
07 Castilla y León;Variación en lo que va de año;2021M05;2,2
07 Castilla y León;Variación en lo que va de año;2021M04;1,6
07 Castilla y León;Variación en lo que va de año;2021M03;0,3
07 Castilla y León;Variación en lo que va de año;2021M02;-0,6
07 Castilla y León;Variación en lo que va de año;2021M01;0,1
07 Castilla y León;Variación en lo que va de año;2020M12;-0,7
07 Castilla y León;Variación en lo que va de año;2020M11;-0,9
07 Castilla y León;Variación en lo que va de año;2020M10;-1,1
07 Castilla y León;Variación en lo que va de año;2020M09;-1,7
07 Castilla y León;Variación en lo que va de año;2020M08;-1,9
07 Castilla y León;Variación en lo que va de año;2020M07;-2,0
07 Castilla y León;Variación en lo que va de año;2020M06;-1,2
07 Castilla y León;Variación en lo que va de año;2020M05;-1,6
07 Castilla y León;Variación en lo que va de año;2020M04;-1,6
07 Castilla y León;Variación en lo que va de año;2020M03;-1,8
07 Castilla y León;Variación en lo que va de año;2020M02;-1,2
07 Castilla y León;Variación en lo que va de año;2020M01;-1,0
07 Castilla y León;Variación en lo que va de año;2019M12;1,0
07 Castilla y León;Variación en lo que va de año;2019M11;1,0
07 Castilla y León;Variación en lo que va de año;2019M10;0,9
07 Castilla y León;Variación en lo que va de año;2019M09;-0,1
07 Castilla y León;Variación en lo que va de año;2019M08;-0,3
07 Castilla y León;Variación en lo que va de año;2019M07;-0,1
07 Castilla y León;Variación en lo que va de año;2019M06;0,5
07 Castilla y León;Variación en lo que va de año;2019M05;0,7
07 Castilla y León;Variación en lo que va de año;2019M04;0,4
07 Castilla y León;Variación en lo que va de año;2019M03;-0,6
07 Castilla y León;Variación en lo que va de año;2019M02;-1,0
07 Castilla y León;Variación en lo que va de año;2019M01;-1,1
07 Castilla y León;Variación en lo que va de año;2018M12;1,2
07 Castilla y León;Variación en lo que va de año;2018M11;1,8
07 Castilla y León;Variación en lo que va de año;2018M10;2,0
07 Castilla y León;Variación en lo que va de año;2018M09;1,0
07 Castilla y León;Variación en lo que va de año;2018M08;0,5
07 Castilla y León;Variación en lo que va de año;2018M07;0,4
07 Castilla y León;Variación en lo que va de año;2018M06;1,2
07 Castilla y León;Variación en lo que va de año;2018M05;0,8
07 Castilla y León;Variación en lo que va de año;2018M04;-0,2
07 Castilla y León;Variación en lo que va de año;2018M03;-1,0
07 Castilla y León;Variación en lo que va de año;2018M02;-1,1
07 Castilla y León;Variación en lo que va de año;2018M01;-1,1
07 Castilla y León;Variación en lo que va de año;2017M12;1,0
07 Castilla y León;Variación en lo que va de año;2017M11;1,0
07 Castilla y León;Variación en lo que va de año;2017M10;0,6
07 Castilla y León;Variación en lo que va de año;2017M09;-0,5
07 Castilla y León;Variación en lo que va de año;2017M08;-0,8
07 Castilla y León;Variación en lo que va de año;2017M07;-1,0
07 Castilla y León;Variación en lo que va de año;2017M06;-0,2
07 Castilla y León;Variación en lo que va de año;2017M05;-0,2
07 Castilla y León;Variación en lo que va de año;2017M04;-0,2
07 Castilla y León;Variación en lo que va de año;2017M03;-1,0
07 Castilla y León;Variación en lo que va de año;2017M02;-0,9
07 Castilla y León;Variación en lo que va de año;2017M01;-0,6
07 Castilla y León;Variación en lo que va de año;2016M12;1,6
07 Castilla y León;Variación en lo que va de año;2016M11;1,0
07 Castilla y León;Variación en lo que va de año;2016M10;0,6
07 Castilla y León;Variación en lo que va de año;2016M09;-0,6
07 Castilla y León;Variación en lo que va de año;2016M08;-0,9
07 Castilla y León;Variación en lo que va de año;2016M07;-1,1
07 Castilla y León;Variación en lo que va de año;2016M06;-0,3
07 Castilla y León;Variación en lo que va de año;2016M05;-0,8
07 Castilla y León;Variación en lo que va de año;2016M04;-1,4
07 Castilla y León;Variación en lo que va de año;2016M03;-2,0
07 Castilla y León;Variación en lo que va de año;2016M02;-2,7
07 Castilla y León;Variación en lo que va de año;2016M01;-2,3
07 Castilla y León;Variación en lo que va de año;2015M12;-0,3
07 Castilla y León;Variación en lo que va de año;2015M11;0,0
07 Castilla y León;Variación en lo que va de año;2015M10;-0,5
07 Castilla y León;Variación en lo que va de año;2015M09;-1,1
07 Castilla y León;Variación en lo que va de año;2015M08;-0,9
07 Castilla y León;Variación en lo que va de año;2015M07;-0,5
07 Castilla y León;Variación en lo que va de año;2015M06;0,5
07 Castilla y León;Variación en lo que va de año;2015M05;0,1
07 Castilla y León;Variación en lo que va de año;2015M04;-0,4
07 Castilla y León;Variación en lo que va de año;2015M03;-1,3
07 Castilla y León;Variación en lo que va de año;2015M02;-1,9
07 Castilla y León;Variación en lo que va de año;2015M01;-2,1
07 Castilla y León;Variación en lo que va de año;2014M12;-1,2
07 Castilla y León;Variación en lo que va de año;2014M11;-0,6
07 Castilla y León;Variación en lo que va de año;2014M10;-0,5
07 Castilla y León;Variación en lo que va de año;2014M09;-0,9
07 Castilla y León;Variación en lo que va de año;2014M08;-1,3
07 Castilla y León;Variación en lo que va de año;2014M07;-1,5
07 Castilla y León;Variación en lo que va de año;2014M06;-0,5
07 Castilla y León;Variación en lo que va de año;2014M05;-0,5
07 Castilla y León;Variación en lo que va de año;2014M04;-0,6
07 Castilla y León;Variación en lo que va de año;2014M03;-1,4
07 Castilla y León;Variación en lo que va de año;2014M02;-1,6
07 Castilla y León;Variación en lo que va de año;2014M01;-1,4
07 Castilla y León;Variación en lo que va de año;2013M12;0,5
07 Castilla y León;Variación en lo que va de año;2013M11;0,3
07 Castilla y León;Variación en lo que va de año;2013M10;0,1
07 Castilla y León;Variación en lo que va de año;2013M09;-0,2
07 Castilla y León;Variación en lo que va de año;2013M08;-0,1
07 Castilla y León;Variación en lo que va de año;2013M07;-0,5
07 Castilla y León;Variación en lo que va de año;2013M06;-0,1
07 Castilla y León;Variación en lo que va de año;2013M05;-0,3
07 Castilla y León;Variación en lo que va de año;2013M04;-0,5
07 Castilla y León;Variación en lo que va de año;2013M03;-0,8
07 Castilla y León;Variación en lo que va de año;2013M02;-1,1
07 Castilla y León;Variación en lo que va de año;2013M01;-1,3
07 Castilla y León;Variación en lo que va de año;2012M12;3,1
07 Castilla y León;Variación en lo que va de año;2012M11;3,0
07 Castilla y León;Variación en lo que va de año;2012M10;3,1
07 Castilla y León;Variación en lo que va de año;2012M09;2,3
07 Castilla y León;Variación en lo que va de año;2012M08;1,2
07 Castilla y León;Variación en lo que va de año;2012M07;0,6
07 Castilla y León;Variación en lo que va de año;2012M06;0,8
07 Castilla y León;Variación en lo que va de año;2012M05;1,1
07 Castilla y León;Variación en lo que va de año;2012M04;1,3
07 Castilla y León;Variación en lo que va de año;2012M03;-0,1
07 Castilla y León;Variación en lo que va de año;2012M02;-1,0
07 Castilla y León;Variación en lo que va de año;2012M01;-1,2
07 Castilla y León;Variación en lo que va de año;2011M12;2,7
07 Castilla y León;Variación en lo que va de año;2011M11;2,6
07 Castilla y León;Variación en lo que va de año;2011M10;2,1
07 Castilla y León;Variación en lo que va de año;2011M09;1,2
07 Castilla y León;Variación en lo que va de año;2011M08;0,9
07 Castilla y León;Variación en lo que va de año;2011M07;0,7
07 Castilla y León;Variación en lo que va de año;2011M06;1,2
07 Castilla y León;Variación en lo que va de año;2011M05;1,3
07 Castilla y León;Variación en lo que va de año;2011M04;1,4
07 Castilla y León;Variación en lo que va de año;2011M03;0,2
07 Castilla y León;Variación en lo que va de año;2011M02;-0,6
07 Castilla y León;Variación en lo que va de año;2011M01;-0,8
07 Castilla y León;Variación en lo que va de año;2010M12;3,2
07 Castilla y León;Variación en lo que va de año;2010M11;2,5
07 Castilla y León;Variación en lo que va de año;2010M10;2,0
07 Castilla y León;Variación en lo que va de año;2010M09;1,0
07 Castilla y León;Variación en lo que va de año;2010M08;0,8
07 Castilla y León;Variación en lo que va de año;2010M07;0,5
07 Castilla y León;Variación en lo que va de año;2010M06;0,9
07 Castilla y León;Variación en lo que va de año;2010M05;0,8
07 Castilla y León;Variación en lo que va de año;2010M04;0,5
07 Castilla y León;Variación en lo que va de año;2010M03;-0,5
07 Castilla y León;Variación en lo que va de año;2010M02;-1,3
07 Castilla y León;Variación en lo que va de año;2010M01;-1,1
07 Castilla y León;Variación en lo que va de año;2009M12;0,7
07 Castilla y León;Variación en lo que va de año;2009M11;0,9
07 Castilla y León;Variación en lo que va de año;2009M10;0,2
07 Castilla y León;Variación en lo que va de año;2009M09;-0,5
07 Castilla y León;Variación en lo que va de año;2009M08;-0,3
07 Castilla y León;Variación en lo que va de año;2009M07;-0,8
07 Castilla y León;Variación en lo que va de año;2009M06;0,1
07 Castilla y León;Variación en lo que va de año;2009M05;-0,4
07 Castilla y León;Variación en lo que va de año;2009M04;-0,4
07 Castilla y León;Variación en lo que va de año;2009M03;-1,3
07 Castilla y León;Variación en lo que va de año;2009M02;-1,4
07 Castilla y León;Variación en lo que va de año;2009M01;-1,4
07 Castilla y León;Variación en lo que va de año;2008M12;1,1
07 Castilla y León;Variación en lo que va de año;2008M11;1,7
07 Castilla y León;Variación en lo que va de año;2008M10;2,2
07 Castilla y León;Variación en lo que va de año;2008M09;2,1
07 Castilla y León;Variación en lo que va de año;2008M08;2,0
07 Castilla y León;Variación en lo que va de año;2008M07;2,3
07 Castilla y León;Variación en lo que va de año;2008M06;2,7
07 Castilla y León;Variación en lo que va de año;2008M05;2,1
07 Castilla y León;Variación en lo que va de año;2008M04;1,3
07 Castilla y León;Variación en lo que va de año;2008M03;0,3
07 Castilla y León;Variación en lo que va de año;2008M02;-0,6
07 Castilla y León;Variación en lo que va de año;2008M01;-0,7
07 Castilla y León;Variación en lo que va de año;2007M12;4,5
07 Castilla y León;Variación en lo que va de año;2007M11;4,0
07 Castilla y León;Variación en lo que va de año;2007M10;3,2
07 Castilla y León;Variación en lo que va de año;2007M09;1,9
07 Castilla y León;Variación en lo que va de año;2007M08;1,4
07 Castilla y León;Variación en lo que va de año;2007M07;1,2
07 Castilla y León;Variación en lo que va de año;2007M06;1,8
07 Castilla y León;Variación en lo que va de año;2007M05;1,6
07 Castilla y León;Variación en lo que va de año;2007M04;1,3
07 Castilla y León;Variación en lo que va de año;2007M03;0,0
07 Castilla y León;Variación en lo que va de año;2007M02;-0,8
07 Castilla y León;Variación en lo que va de año;2007M01;-0,8
07 Castilla y León;Variación en lo que va de año;2006M12;2,7
07 Castilla y León;Variación en lo que va de año;2006M11;2,5
07 Castilla y León;Variación en lo que va de año;2006M10;2,2
07 Castilla y León;Variación en lo que va de año;2006M09;1,9
07 Castilla y León;Variación en lo que va de año;2006M08;1,9
07 Castilla y León;Variación en lo que va de año;2006M07;1,7
07 Castilla y León;Variación en lo que va de año;2006M06;2,2
07 Castilla y León;Variación en lo que va de año;2006M05;2,0
07 Castilla y León;Variación en lo que va de año;2006M04;1,6
07 Castilla y León;Variación en lo que va de año;2006M03;0,2
07 Castilla y León;Variación en lo que va de año;2006M02;-0,4
07 Castilla y León;Variación en lo que va de año;2006M01;-0,5
07 Castilla y León;Variación en lo que va de año;2005M12;3,7
07 Castilla y León;Variación en lo que va de año;2005M11;3,6
07 Castilla y León;Variación en lo que va de año;2005M10;3,5
07 Castilla y León;Variación en lo que va de año;2005M09;2,7
07 Castilla y León;Variación en lo que va de año;2005M08;1,9
07 Castilla y León;Variación en lo que va de año;2005M07;1,4
07 Castilla y León;Variación en lo que va de año;2005M06;1,9
07 Castilla y León;Variación en lo que va de año;2005M05;1,6
07 Castilla y León;Variación en lo que va de año;2005M04;1,5
07 Castilla y León;Variación en lo que va de año;2005M03;0,1
07 Castilla y León;Variación en lo que va de año;2005M02;-0,8
07 Castilla y León;Variación en lo que va de año;2005M01;-1,0
07 Castilla y León;Variación en lo que va de año;2004M12;3,1
07 Castilla y León;Variación en lo que va de año;2004M11;3,3
07 Castilla y León;Variación en lo que va de año;2004M10;3,1
07 Castilla y León;Variación en lo que va de año;2004M09;2,0
07 Castilla y León;Variación en lo que va de año;2004M08;1,7
07 Castilla y León;Variación en lo que va de año;2004M07;1,2
07 Castilla y León;Variación en lo que va de año;2004M06;1,9
07 Castilla y León;Variación en lo que va de año;2004M05;1,7
07 Castilla y León;Variación en lo que va de año;2004M04;1,1
07 Castilla y León;Variación en lo que va de año;2004M03;-0,1
07 Castilla y León;Variación en lo que va de año;2004M02;-0,9
07 Castilla y León;Variación en lo que va de año;2004M01;-0,9
07 Castilla y León;Variación en lo que va de año;2003M12;2,1
07 Castilla y León;Variación en lo que va de año;2003M11;2,1
07 Castilla y León;Variación en lo que va de año;2003M10;1,8
07 Castilla y León;Variación en lo que va de año;2003M09;1,0
07 Castilla y León;Variación en lo que va de año;2003M08;0,7
07 Castilla y León;Variación en lo que va de año;2003M07;0,2
07 Castilla y León;Variación en lo que va de año;2003M06;0,8
07 Castilla y León;Variación en lo que va de año;2003M05;0,7
07 Castilla y León;Variación en lo que va de año;2003M04;0,8
07 Castilla y León;Variación en lo que va de año;2003M03;0,2
07 Castilla y León;Variación en lo que va de año;2003M02;-0,5
07 Castilla y León;Variación en lo que va de año;2003M01;-0,6
07 Castilla y León;Variación en lo que va de año;2002M12;3,6
07 Castilla y León;Variación en lo que va de año;2002M11;3,4
07 Castilla y León;Variación en lo que va de año;2002M10;3,3
07 Castilla y León;Variación en lo que va de año;2002M09;2,1
07 Castilla y León;Variación en lo que va de año;2002M08;1,5
07 Castilla y León;Variación en lo que va de año;2002M07;1,2
07 Castilla y León;Variación en lo que va de año;2002M06;1,8
07 Castilla y León;Variación en lo que va de año;2002M05;1,8
07 Castilla y León;Variación en lo que va de año;2002M04;1,5
07 Castilla y León;Variación en lo que va de año;2002M03;0,3
07 Castilla y León;Variación en lo que va de año;2002M02;-0,5
07 Castilla y León;Variación en lo que va de año;2002M01;-0,5
07 Castilla y León;Variación en lo que va de año;2001M12;2,5
07 Castilla y León;Variación en lo que va de año;2001M11;2,2
07 Castilla y León;Variación en lo que va de año;2001M10;2,4
07 Castilla y León;Variación en lo que va de año;2001M09;2,6
07 Castilla y León;Variación en lo que va de año;2001M08;2,6
07 Castilla y León;Variación en lo que va de año;2001M07;2,3
07 Castilla y León;Variación en lo que va de año;2001M06;2,0
07 Castilla y León;Variación en lo que va de año;2001M05;1,6
07 Castilla y León;Variación en lo que va de año;2001M04;1,1
07 Castilla y León;Variación en lo que va de año;2001M03;0,5
07 Castilla y León;Variación en lo que va de año;2001M02;0,1
07 Castilla y León;Variación en lo que va de año;2001M01;-0,1
07 Castilla y León;Variación en lo que va de año;2000M12;4,1
07 Castilla y León;Variación en lo que va de año;2000M11;3,7
07 Castilla y León;Variación en lo que va de año;2000M10;3,5
07 Castilla y León;Variación en lo que va de año;2000M09;3,1
07 Castilla y León;Variación en lo que va de año;2000M08;2,7
07 Castilla y León;Variación en lo que va de año;2000M07;2,2
07 Castilla y León;Variación en lo que va de año;2000M06;1,5
07 Castilla y León;Variación en lo que va de año;2000M05;1,1
07 Castilla y León;Variación en lo que va de año;2000M04;1,0
07 Castilla y León;Variación en lo que va de año;2000M03;0,7
07 Castilla y León;Variación en lo que va de año;2000M02;0,4
07 Castilla y León;Variación en lo que va de año;2000M01;0,3
07 Castilla y León;Variación en lo que va de año;1999M12;3,1
07 Castilla y León;Variación en lo que va de año;1999M11;2,7
07 Castilla y León;Variación en lo que va de año;1999M10;2,6
07 Castilla y León;Variación en lo que va de año;1999M09;2,6
07 Castilla y León;Variación en lo que va de año;1999M08;2,4
07 Castilla y León;Variación en lo que va de año;1999M07;1,9
07 Castilla y León;Variación en lo que va de año;1999M06;1,3
07 Castilla y León;Variación en lo que va de año;1999M05;1,3
07 Castilla y León;Variación en lo que va de año;1999M04;1,3
07 Castilla y León;Variación en lo que va de año;1999M03;0,8
07 Castilla y León;Variación en lo que va de año;1999M02;0,3
07 Castilla y León;Variación en lo que va de año;1999M01;0,4
07 Castilla y León;Variación en lo que va de año;1998M12;0,9
07 Castilla y León;Variación en lo que va de año;1998M11;0,6
07 Castilla y León;Variación en lo que va de año;1998M10;0,8
07 Castilla y León;Variación en lo que va de año;1998M09;0,8
07 Castilla y León;Variación en lo que va de año;1998M08;0,8
07 Castilla y León;Variación en lo que va de año;1998M07;0,4
07 Castilla y León;Variación en lo que va de año;1998M06;0,1
07 Castilla y León;Variación en lo que va de año;1998M05;0,2
07 Castilla y León;Variación en lo que va de año;1998M04;0,0
07 Castilla y León;Variación en lo que va de año;1998M03;-0,2
07 Castilla y León;Variación en lo que va de año;1998M02;-0,3
07 Castilla y León;Variación en lo que va de año;1998M01;0,2
07 Castilla y León;Variación en lo que va de año;1997M12;1,8
07 Castilla y León;Variación en lo que va de año;1997M11;1,6
07 Castilla y León;Variación en lo que va de año;1997M10;1,4
07 Castilla y León;Variación en lo que va de año;1997M09;1,4
07 Castilla y León;Variación en lo que va de año;1997M08;0,9
07 Castilla y León;Variación en lo que va de año;1997M07;0,4
07 Castilla y León;Variación en lo que va de año;1997M06;0,2
07 Castilla y León;Variación en lo que va de año;1997M05;0,2
07 Castilla y León;Variación en lo que va de año;1997M04;0,0
07 Castilla y León;Variación en lo que va de año;1997M03;0,0
07 Castilla y León;Variación en lo que va de año;1997M02;0,0
07 Castilla y León;Variación en lo que va de año;1997M01;0,3
07 Castilla y León;Variación en lo que va de año;1996M12;3,4
07 Castilla y León;Variación en lo que va de año;1996M11;3,1
07 Castilla y León;Variación en lo que va de año;1996M10;3,0
07 Castilla y León;Variación en lo que va de año;1996M09;2,8
07 Castilla y León;Variación en lo que va de año;1996M08;2,6
07 Castilla y León;Variación en lo que va de año;1996M07;2,2
07 Castilla y León;Variación en lo que va de año;1996M06;2,1
07 Castilla y León;Variación en lo que va de año;1996M05;2,1
07 Castilla y León;Variación en lo que va de año;1996M04;1,6
07 Castilla y León;Variación en lo que va de año;1996M03;1,0
07 Castilla y León;Variación en lo que va de año;1996M02;0,6
07 Castilla y León;Variación en lo que va de año;1996M01;0,5
07 Castilla y León;Variación en lo que va de año;1995M12;4,3
07 Castilla y León;Variación en lo que va de año;1995M11;4,0
07 Castilla y León;Variación en lo que va de año;1995M10;3,8
07 Castilla y León;Variación en lo que va de año;1995M09;3,6
07 Castilla y León;Variación en lo que va de año;1995M08;3,2
07 Castilla y León;Variación en lo que va de año;1995M07;2,9
07 Castilla y León;Variación en lo que va de año;1995M06;2,7
07 Castilla y León;Variación en lo que va de año;1995M05;2,7
07 Castilla y León;Variación en lo que va de año;1995M04;2,4
07 Castilla y León;Variación en lo que va de año;1995M03;1,8
07 Castilla y León;Variación en lo que va de año;1995M02;1,3
07 Castilla y León;Variación en lo que va de año;1995M01;1,0
07 Castilla y León;Variación en lo que va de año;1994M12;4,3
07 Castilla y León;Variación en lo que va de año;1994M11;4,0
07 Castilla y León;Variación en lo que va de año;1994M10;3,8
07 Castilla y León;Variación en lo que va de año;1994M09;3,6
07 Castilla y León;Variación en lo que va de año;1994M08;3,4
07 Castilla y León;Variación en lo que va de año;1994M07;2,6
07 Castilla y León;Variación en lo que va de año;1994M06;2,1
07 Castilla y León;Variación en lo que va de año;1994M05;2,0
07 Castilla y León;Variación en lo que va de año;1994M04;1,8
07 Castilla y León;Variación en lo que va de año;1994M03;1,2
07 Castilla y León;Variación en lo que va de año;1994M02;1,0
07 Castilla y León;Variación en lo que va de año;1994M01;1,0
07 Castilla y León;Variación en lo que va de año;1993M12;5,2
07 Castilla y León;Variación en lo que va de año;1993M11;4,6
07 Castilla y León;Variación en lo que va de año;1993M10;4,5
07 Castilla y León;Variación en lo que va de año;1993M09;3,9
07 Castilla y León;Variación en lo que va de año;1993M08;3,3
07 Castilla y León;Variación en lo que va de año;1993M07;2,6
07 Castilla y León;Variación en lo que va de año;1993M06;2,2
07 Castilla y León;Variación en lo que va de año;1993M05;1,9
07 Castilla y León;Variación en lo que va de año;1993M04;1,7
07 Castilla y León;Variación en lo que va de año;1993M03;1,3
07 Castilla y León;Variación en lo que va de año;1993M02;1,0
07 Castilla y León;Variación en lo que va de año;1993M01;1,1
07 Castilla y León;Variación en lo que va de año;1992M12;4,7
07 Castilla y León;Variación en lo que va de año;1992M11;4,7
07 Castilla y León;Variación en lo que va de año;1992M10;4,9
07 Castilla y León;Variación en lo que va de año;1992M09;5,0
07 Castilla y León;Variación en lo que va de año;1992M08;4,3
07 Castilla y León;Variación en lo que va de año;1992M07;3,1
07 Castilla y León;Variación en lo que va de año;1992M06;2,5
07 Castilla y León;Variación en lo que va de año;1992M05;2,2
07 Castilla y León;Variación en lo que va de año;1992M04;2,0
07 Castilla y León;Variación en lo que va de año;1992M03;2,1
07 Castilla y León;Variación en lo que va de año;1992M02;1,8
07 Castilla y León;Variación en lo que va de año;1992M01;1,7
07 Castilla y León;Variación en lo que va de año;1991M12;5,5
07 Castilla y León;Variación en lo que va de año;1991M11;6,0
07 Castilla y León;Variación en lo que va de año;1991M10;5,8
07 Castilla y León;Variación en lo que va de año;1991M09;5,1
07 Castilla y León;Variación en lo que va de año;1991M08;4,3
07 Castilla y León;Variación en lo que va de año;1991M07;3,5
07 Castilla y León;Variación en lo que va de año;1991M06;2,1
07 Castilla y León;Variación en lo que va de año;1991M05;1,5
07 Castilla y León;Variación en lo que va de año;1991M04;1,6
07 Castilla y León;Variación en lo que va de año;1991M03;1,3
07 Castilla y León;Variación en lo que va de año;1991M02;0,9
07 Castilla y León;Variación en lo que va de año;1991M01;1,3
07 Castilla y León;Variación en lo que va de año;1990M12;6,2
07 Castilla y León;Variación en lo que va de año;1990M11;6,5
07 Castilla y León;Variación en lo que va de año;1990M10;6,4
07 Castilla y León;Variación en lo que va de año;1990M09;5,6
07 Castilla y León;Variación en lo que va de año;1990M08;4,7
07 Castilla y León;Variación en lo que va de año;1990M07;4,2
07 Castilla y León;Variación en lo que va de año;1990M06;2,4
07 Castilla y León;Variación en lo que va de año;1990M05;2,1
07 Castilla y León;Variación en lo que va de año;1990M04;2,3
07 Castilla y León;Variación en lo que va de año;1990M03;2,0
07 Castilla y León;Variación en lo que va de año;1990M02;1,8
07 Castilla y León;Variación en lo que va de año;1990M01;1,0
07 Castilla y León;Variación en lo que va de año;1989M12;6,3
07 Castilla y León;Variación en lo que va de año;1989M11;6,2
07 Castilla y León;Variación en lo que va de año;1989M10;6,3
07 Castilla y León;Variación en lo que va de año;1989M09;5,8
07 Castilla y León;Variación en lo que va de año;1989M08;4,9
